ID,TITLE_AUTHOR_DATE_COMBINED_NORMALIZED,TITLE,TITLE_REMAINDER,AUTHOR,AUTHOR_QUALIFIER,AUTHOR_DATE,EDITION,BEGIN_PUBLICATION_DATE,PUBDATE_260,PUBDATE_264,PUBPLACE_260,PUBPLACE_264,PUBLISHER_260,PUBLISHER_264,EXTENT,ASSOCIATED_ISBNS,ASSOCIATED_OCLC_NUMBERS,LCCN,ATHABASCA,BROCK,CALGARY,CONCORDIA,LAC,LAVAL,MANITOBA,MCGILL,MEMORIAL,MONTREAL,OTTAWA,QUEENS,REGINA,TORONTO,UALBERTA,UBC,WILFRID_LAURIER,ALL_SCHOOLS,TITLE_MATCH_COUNT,ATHABASCA_RETENTION,BROCK_RETENTION,MEMORIAL_RETENTION,TORONTO_RETENTION,LAC_RETENTION,UBC_RETENTION,CALGARY_RETENTION,UALBERTA_RETENTION,CONCORDIA_RETENTION,LAVAL_RETENTION,MANITOBA_RETENTION,MCGILL_RETENTION,MONTREAL_RETENTION,QUEENS_RETENTION,REGINA_RETENTION,WILFRID_LAURIER_RETENTION,OTTAWA_RETENTION,RETENTIONS_APPLIED
1727,mathworks10--2010,Mathworks 10 /,,,,,,2010,©2010-,,Vancouver :,,"Pacific Educational Press,",,365 pages :,"1895766516, 1895766532, 9781895766516, 9781895766516x, 9781895766530, 9781895766851, 9781895766899, 9781895766943","651039301, 9781895766516, 792927417",,,,YES,,,,YES,,,,,,YES,,YES,YES,,UBC-1475 CALGARY-9 CALGARY-1587 UALBERTA-1233 UALBERTA-1279 MANITOBA-1094 REGINA-87,7,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,3
1728,mathworks11--2011,Mathworks 11 /,,,,,,2011,©2011-,,Vancouver :,,"Pacific Educational Press,",,408 p. :,"0986714135, 0986714151, 098671416X, 1895766923, 1895766923x, 1926966058, 9780986714108, 9780986714139, 9780986714153, 9780986714160, 9781895766929, 9781895766929x, 9781926966052","858696772, 750427704, 855407948",,,,YES,,,,YES,,,,,,YES,,YES,YES,,UBC-1477 CALGARY-306 CALGARY-582 UALBERTA-1281 MANITOBA-1059 REGINA-709 UBC-1478 UBC-1480,6,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,3
1731,mathworks11teacherresourcepackage--\\\\,MathWorks 11: teacher resource package.,,,,,,\\\\,,,Vancouver:,,"Pacific Educational Press,",,,9780986714177,,,,,,,,,,,,,,,,,,YES,,UBC-1479,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1732,mathworks12--2012,MathWorks 12.,,,,,,2012,,[2012],,"Vancouver, BC :",,"Pacific Educational Press,",509 pages :,"0986510815, 0986510823, 098651084X, 0986510874, 0986510882, 9780986510816, 9780986510823, 9780986510847, 9780986510878, 9780986510885","795928451, 802292172, 980882783",,,,YES,,,,YES,,,,,,YES,,YES,,,CALGARY-1393 CALGARY-1594 UALBERTA-1282 MANITOBA-1044 REGINA-503,5,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,3
1734,maxinehongkingston-gric-2006,Maxine Hong Kingston /,,"Grice, Helena.",,,,2006,2006.,,Manchester ;;New York :,,"Manchester University Press ; Distributed exclusively in Canada by UBC Press,",,"xii, 180 pages","0719064023, 0719064031, 9780719064029, 9780719064036",65468382,,,,,,,,,,YES,,,YES,,,,,,MEMORIAL-138 QUEENS-360,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2
1735,mediadividescommunicationrightsandtherighttocommunicateincanada-rabo-2010,Media divides :,communication rights and the right to communicate in Canada /,"Raboy, Marc,",,1948-,,2010,c2010.,,Vancouver :,,"UBC Press,",,"xvi, 392 p. :","0774817747, 0774817755, 9780774817745, 9780774817752","473375060, 658558327",,,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,BROCK-758 MEMORIAL-466 TORONTO-232 TORONTO-1472 LAC-960 UBC-726 CALGARY-267 UALBERTA-868 CONCORDIA-563 LAVAL-478 MANITOBA-331 MCGILL-667 MONTREAL-332 QUEENS-943 REGINA-477 WILFRIDLAURIER-712 OTTAWA-160,17,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,3
1736,mediagazerepresentationsofdiversitiesincanada-fler-2011,Media gaze :,representations of diversities in Canada /,"Fleras, Augie,",,1947-,,2011,2011.,,Vancouver :,,"UBC Press,",,"xi, 300 p.","0774821361, 077482137X, 9780774821360, 9780774821377","729990552, 808600867, 794713699, 809163415",,,YES,,YES,YES,YES,,YES,YES,,YES,YES,YES,YES,YES,YES,YES,BROCK-1151 MEMORIAL-1416 TORONTO-1044 TORONTO-2146 TORONTO-2223 LAC-1062 UBC-797 UALBERTA-950 CONCORDIA-647 LAVAL-479 MCGILL-1103 QUEENS-747 REGINA-590 WILFRIDLAURIER-426 OTTAWA-591 OTTAWA-1215,16,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,3
1737,medicineandmoralitycrisesinthehistoryofaprofession-kang-2019,Medicine and morality :,crises in the history of a profession /,"Kang, Helen,",,1979-,,2019,,[2019];©2019,,Vancouver ;;Toronto :,,"UBC Press,","x, 158 pages","0774862122, 0774862130, 9780774862127, 9780774862134, 9780774862141, 9780774862158, 9780774862165","1110668810, 1138896545",,,YES,YES,YES,YES,,,,,YES,,,,YES,YES,,,BROCK-200 TORONTO-1504 LAC-1568 CALGARY-873 UALBERTA-1203 CONCORDIA-1037 MONTREAL-812,7,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,3
1738,medicinetransformedhealthdiseaseandsocietyineurope18001930--2004,Medicine transformed :,"health, disease and society in Europe, 1800-1930 /",,,,,2004,2004.,,"Manchester :;Vancouver, BC :",,"Manchester University Press in association with the Open University ;;Distributed exclusively in Canada by UBC Press, University of British Columbia,",,"xviii, 414 pages :",0719067359,55697939,2004304823,,,,,,,,,YES,,,,,,,,,MEMORIAL-1413,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1739,medievallawincontextthegrowthoflegalconsciousnessfrommagnacartatothepeasant-muss-2001,Medieval law in context :,the growth of legal consciousness from Magna Carta to the Peasants' Revolt /,"Musson, Anthony,",,1966-,,2001,2001.,,"Manchester, UK :;Vancouver :",,"Manchester University Press ;;Distributed exclusively in Canada by UBC Press,",,"xii, 274 p.","0719054931, 071905494X","45958104, 719054931",2001030267,,,YES,,,,,,,,,,,,,,,CALGARY-1255,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1740,megaurbanregionsofsoutheastasia--1995,The mega-urban regions of Southeast Asia /,,,,,,1995,1995.,,Vancouver :,,"UBC Press,",,"xv, 384 p. :","0774805307, 077480548X, 9780774805308, 9780774805483","32542215, 301164929",,,,,YES,YES,YES,,YES,,,YES,YES,YES,YES,,YES,,TORONTO-120 LAC-374 UBC-362 CONCORDIA-213 LAVAL-791 MCGILL-1104 QUEENS-485 REGINA-645 OTTAWA-698,9,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,3
1741,melanesiaandthewesternpolynesiafringe-barr-1990,Melanesia and the Western Polynesia fringe /,,"Barratt, Glynn,",,1944- ...,,1990,1990.,,Vancouver (B.C.) :,,"University of British Columbia Press,",,XVII-257 p. -pl. :,"077480338X, 9780774803380",463504299,,,YES,,,YES,YES,,,YES,YES,,,,YES,,YES,YES,LAVAL-480 MONTREAL-234 MEMORIAL-107 TORONTO-823 LAC-245 UBC-140 WILFRIDLAURIER-459 BROCK-711,2,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,3
1744,memoirsofgeneraljeanvallard-alla-1988,The memoirs of General Jean V. Allard /,,"Allard, Jean V.","(Jean Victor),",1913-,,1988,1988.,,Vancouver :,,"University of British Columbia Press,",,"xiv, 366 p., [16] p. of plates :","0774802898, 9780774802895","17874426, 88091186",,YES,YES,YES,,YES,,YES,YES,,,YES,YES,YES,YES,YES,YES,,ATHABASCA-120 BROCK-319 TORONTO-1894 LAC-208 UBC-133 CALGARY-1659 UALBERTA-114 MANITOBA-177 MCGILL-1105 QUEENS-218 REGINA-636 OTTAWA-1195,12,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,3
1745,memoryandpopularfilm--2003,Memory and popular film /,,,,,,2003,c2003.,,Manchester ;;Vancouver :,,"Manchester University Press ;;Distributed exclusively in Canada by UBC Press,",,"ix, 261 pages","0719063744, 0719063752",51900491,2003046315,,,,,,,,,YES,,,,,,,,,MEMORIAL-571,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1746,memoryofcatastrophe--2004,The memory of catastrophe /,,,,,,2004,2004.,,Manchester ;;Vancouver :,,"Manchester University Press :;Distributed exclusively in Canada by UBC Press,",,"xi, 225 pages","0719063442, 0719063450",53192393,2003064856,,,,,,,,,YES,,,,,,,,,MEMORIAL-271,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1747,menmasculinityandtheindianact-cann-2019,"Men, masculinity, and the Indian Act /",,"Cannon, Martin J.,",,,,2019,,[2019];©2019.,,Vancouver ;;Toronto :,,"UBC Press,","x, 180 pages","0774860952, 0774860960, 9780774860956, 9780774860963, 9780774860970, 9780774860987, 9780774860994","1125981760, 1113915290, 1136144572",2019303276,YES,YES,YES,YES,YES,,,YES,YES,YES,,,,YES,,,,ATHABASCA-374 BROCK-598 MEMORIAL-696 TORONTO-1953 LAC-1582 CALGARY-1173 CONCORDIA-1049 MCGILL-668 MONTREAL-811,9,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,3
1748,mentalhealthplanningforonebillionpeopleachineseperspective--1985,Mental health planning for one billion people :,a Chinese perspective /,,,,,1985,l985.,,Vancouver :,,"University of British Columbia Press,",,"xi, 232 p. :","0774802332, 9780774802338","12930908, 869236646",,,,YES,,YES,,YES,YES,,YES,YES,,,YES,YES,YES,,TORONTO-2085 LAC-144 UBC-128 CALGARY-1153 UALBERTA-164 MANITOBA-527 MCGILL-669 MONTREAL-548 OTTAWA-261,9,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,3
1749,merrylaughterandangrycursestheshanghaitabloidpress18971911-wang-2012,Merry laughter and angry curses :,"the Shanghai tabloid press, 1897-1911 /","Wang, Juan,",,1960-,,2012,c2012.,,Vancouver :,,"UBC Press,",,"x, 232 p.","0774823380, 0774823399, 9780774823388, 9780774823395",798415579,,,YES,YES,YES,YES,,,YES,,,YES,YES,YES,YES,YES,,,BROCK-1155 TORONTO-1744 TORONTO-1913 LAC-1123 CALGARY-694 UALBERTA-1022 CONCORDIA-695 MCGILL-670 QUEENS-85 REGINA-797 OTTAWA-831,11,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,3
1750,methodsofenvironmentalimpactassessment--1995,Methods of environmental impact assessment /,,,,,,1995,1995.,,Vancouver :,,"UBC Press,",,"xx, 378 p. :","0774805269, 1857282159, 9780774805261, 9781857282153","32086643, 869618315",,YES,,,YES,YES,,,,,YES,YES,,,YES,,YES,,ATHABASCA-172 TORONTO-88 LAC-366 UBC-360 UBC-565 CONCORDIA-206 MONTREAL-557 OTTAWA-198,8,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,3
1752,metispoliticsandgovernanceincanada-saun-2019,Métis politics and governance in Canada /,,"Saunders, Kelly,",,1964-,,2019,,[2019],,Vancouver ;;Toronto :;©2019,,"UBC Press,","xx, 198 pages","0774860758, 0774860766, 9780774860758, 9780774860765, 9780774860772, 9780774860789, 9780774860796","1074391516, 1124862605",,,YES,YES,YES,YES,,,,YES,YES,,,,YES,,,,BROCK-198 MEMORIAL-98 TORONTO-1469 LAC-1537 CALGARY-293 CONCORDIA-1007 MONTREAL-783,7,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,3
1753,metisracerecognitionandthestruggleforindigenouspeoplehood-ande-2013,"""""""Métis"""" :""","race, recognition, and the struggle for indigenous peoplehood /","Andersen, Chris,",,,,2013,,,,,,,"xiv, 267 pages",9780774827218,,,,YES,YES,YES,YES,,YES,YES,YES,YES,YES,,YES,YES,YES,,YES,TORONTO-1939 BROCK-479 MEMORIAL-52 TORONTO-1491 TORONTO-2222 LAC-1227 CALGARY-296 UALBERTA-1084 CONCORDIA-777 MANITOBA-635 MCGILL-3 MONTREAL-583 REGINA-807 WILFRIDLAURIER-733 OTTAWA-40,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,3
1755,metisrisinglivingourpresentthroughthepowerofourpast--2022,Métis rising :,living our present through the power of our past /,,,,,2022,,[2022];©2022,,"Vancouver, British Columbia :",,"Purich Books,","viii, 275 pages :","0774880740, 0774880759, 9780774880749, 9780774880756, 9780774880763, 9780774880770",1243349867,2021386498,,,,,YES,,,,,,,,,,,,,LAC-1661,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1756,michaellogueandthecatholicchurchinireland18791925-priv-2009,"Michael Logue and the Catholic Church in Ireland, 1879-1925 /",,"Privilege, John.",,,,2009,2009.,,"Manchester, UK ;;New York :;Vancouver :",,"Manchester University Press ;;Distributed in Canada exclusively by UBC Press,",,"xiv, 216 pages","0719077354, 9780719077357",258084667,,,,,,,,,,YES,,,,,,,,,MEMORIAL-1187,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1757,michaelmasterm-midd-2000,Michaelmas term /,,"Middleton, Thomas,",,-1627,,2000,2000.,,Manchester :;Vancouver :,,"Manchester University Press ;;distributed exclusively in Canada by UBC Press,",,"xv, 205 p. :",0719015529,45854322,,,,,,,,,,,,YES,,,YES,,,YES,TORONTO-2027 WILFRIDLAURIER-667 OTTAWA-1133,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,3
1758,micmacsandcolonistsindianwhiterelationsinthemaritimeprovinces17131867-upto-1979,Micmacs and colonists :,"Indian-White relations in the Maritime Provinces, 1713-1867 /","Upton, Leslie Francis Stokes,",,1931-,,1979,1979.,,Vancouver :,,"University of British Columbia Press,",,"xvi, 243 p., [6] leaves of plates :","077480114X, 9780774801140","883862498, 1032878275",80462826,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,BROCK-601 LAVAL-481 ATHABASCA-15 MEMORIAL-1126 TORONTO-1000 LAC-60 UBC-113 UBC-147 CALGARY-1293 UALBERTA-45 CONCORDIA-56 MANITOBA-285 MCGILL-671 MONTREAL-65 QUEENS-304 REGINA-517 WILFRIDLAURIER-206 OTTAWA-482 OTTAWA-631,19,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,3
1761,middlechineseastudyinhistoricalphonology-pull-1984,Middle Chinese :,a study in historical phonology /,"Pulleyblank, Edwin G.","(Edwin George),",1922-,,1984,1984.,,Vancouver :,,"University of British Columbia Press,",,"xix, 268 pages","0774801921, 9780774801928","11266119, 461957234",,,,,,YES,,YES,,YES,YES,YES,,,YES,YES,YES,YES,MEMORIAL-751 TORONTO-1364 LAC-121 UBC-122 UALBERTA-280 MANITOBA-152 MONTREAL-222 WILFRIDLAURIER-446 OTTAWA-1061,9,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,3
1762,middlepowerprojectcanadaandthefoundingoftheunitednations-chap-2005,The middle power project :,Canada and the founding of the United Nations /,"Chapnick, Adam,",,1976-,,2005,c2005.,,Vancouver :,,"UBC Press,",,"xiv, 210 p.","0774812478, 077481247810, 0774812486, 9780774812474, 978077481247413, 9780774812481","60957038, 300304485",,,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,BROCK-133 MEMORIAL-881 TORONTO-468 TORONTO-498 LAC-717 UBC-586 CALGARY-428 UALBERTA-633 CONCORDIA-393 LAVAL-792 MANITOBA-266 MCGILL-1106 MONTREAL-84 QUEENS-45 REGINA-355 WILFRIDLAURIER-589 OTTAWA-855,17,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,3
1763,midsummernightsdream-bell-2014,A midsummer night's dream /,,"Belliveau, George,",,1968-,,2014,,[2014];©2014,,"Vancouver, Canada :",,"Pacific Educational Press,",69 pages,"1926966740, 9781926966748",928677785,,,,,,YES,,,,,,,,,,,,,LAC-1305,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1764,midsummernightsdream-hali-2003,A midsummer night's dream /,,"Halio, Jay L.",,,2nd ed.,2003,,,Manchester [England] ;;New York :;New York :,,Manchester University Press ;;Distributed exclusively in Canada by UBC Press.,,"xii, 208 pages :","0719062209, 0719062217",51965610,,,,,,,,,,YES,,,YES,,,,,,MEMORIAL-483 QUEENS-905,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2
1765,mightrightprosperityandconsentrepresentativedemocracyandtheinternationaleco-thom-2008,"Might, right, prosperity and consent :","representative democracy and the international economy, 1919-2001 /","Thompson, Helen,",,1966 June 13-,,2008,2008.,,"Manchester ;;New York :;Vancouver, BC :",,"Manchester University Press ;;distributed exclusively in Canada by UBC Press,",,"x, 291 pages","0719077508, 9780719077500",181601634,,,,,,,,,,YES,,,,,,,,,MEMORIAL-1145,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1766,mikeleigh-whit-2007,Mike Leigh /,,"Whitehead, Tony.",,,,2007,c2007.,,Manchester :;Vancouver :,,"Manchester University Press ;;distributed in Canada by UBC Press,",,"ix, 217 p. :","0719072379, 9780719072376",148905729,,,,,,,,,,,,,,,YES,,,,TORONTO-439,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1767,mikesworldlesterbpearsonandcanadianexternalaffairs--2017,Mike's world :,Lester B. Pearson and Canadian external affairs /,,,,,2017,,2017;©2017.,,"Vancouver, BC :",,"UBC Press,","xvi, 364 pages","0774835281, 077483529X, 0774835303, 9780774835282, 9780774835299, 9780774835305, 9780774835312, 9780774835329","985071540, 1045838876",2017448120,,YES,YES,YES,YES,,YES,YES,YES,YES,YES,YES,,YES,,,,BROCK-1275 MEMORIAL-192 TORONTO-1409 LAC-1395 CALGARY-1121 CONCORDIA-927 MANITOBA-62 MCGILL-672 MONTREAL-731 QUEENS-96 OTTAWA-114,11,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,3
1768,milestonesonagoldenroadwritingforchinesesocialism194580-king-2013,Milestones on a golden road :,"writing for Chinese socialism, 1945-80 /","King, Richard,",,1951-,,2013,c2013.,,Vancouver :,,"UBC Press,",,"x, 281 p. :","0774823720, 0774823739, 9780774823722, 9780774823739",799130136,,,YES,YES,YES,YES,,YES,YES,,,YES,YES,YES,YES,YES,YES,,BROCK-876 TORONTO-1823 LAC-1126 UBC-840 CALGARY-892 UALBERTA-1032 CONCORDIA-698 MANITOBA-684 MCGILL-673 QUEENS-88 REGINA-898 OTTAWA-1137,12,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,3
1769,militarydimensionofthechineserevolution-fung-1980,The military dimension of the Chinese Revolution /,,"Fung, Edmund S. K.,",,1944-,,1980,1980.,,Vancouver :,,"University of British Columbia Press,",,349 pages,0774801298,7322845,,,YES,YES,YES,YES,,YES,YES,YES,YES,,YES,YES,YES,YES,YES,,MEMORIAL-558 UBC-119 BROCK-406 TORONTO-1454 TORONTO-2064 LAC-72 CALGARY-464 UALBERTA-65 CONCORDIA-66 CONCORDIA-1111 MANITOBA-165 MCGILL-1107 QUEENS-670 REGINA-720 MONTREAL-534,14,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,3
1772,militaryeducationandthebritishempire18151949--2018,"Military education and the British Empire, 1815-1949 /",,,,,,2018,,[2018];©2018,,"Vancouver, BC :",,"UBC Press,","x, 255 pages :","0774837535, 0774837543, 9780774837538, 9780774837545, 9780774837552, 9780774837569, 9780774837576",1030765475,2018420172,,YES,YES,YES,YES,,,,YES,YES,,,,YES,,,,BROCK-990 MEMORIAL-1178 TORONTO-778 LAC-1460 CALGARY-1663 CONCORDIA-972 MONTREAL-809,6,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,3
1774,militaryleadershipofmatildaofcanossa10461115-hayd-2008,"The military leadership of Matilda of Canossa, 1046-1115 /",,"Hay, David J.,",,1970-,,2008,2008.,,Manchester :;Vancouver :,,"Manchester University Press ;;Distributed exclusively in Canada by UBC Press,",,"xii, 288 p. :","0719073588, 9780719073588","154789126, 9780719073588",,,,YES,,,,,,,,,,,,,,,CALGARY-733,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1775,militiamythscanadianideasofthecitizensoldier18961921-wood-2010,Militia myths :,"Canadian ideas of the citizen soldier, 1896-1921 /","Wood, James A.,",,1978-,,2010,c2010.,,Vancouver :,,"UBC Press,",,"xii, 350 p. :","0774817658, 9780774817653, 9780774817660",473375581,,,YES,YES,YES,YES,,YES,YES,YES,,YES,YES,YES,YES,YES,YES,YES,BROCK-262 QUEENS-378 WILFRIDLAURIER-513 OTTAWA-391 TORONTO-1800 MEMORIAL-378 TORONTO-1133 LAC-962 UBC-737 CALGARY-1058 UALBERTA-866 CONCORDIA-565 MANITOBA-74 MCGILL-674 REGINA-482,15,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,3
1778,mineralleasingasaninstrumentofpublicpolicy--1977,Mineral leasing as an instrument of public policy /,,,,,,1977,1977.,,Vancouver :,,"Published for the British Columbia Institute for Economic Policy Analysis [by] University of British Columbia Press,",,,"0774800585, 0774800593, 9780774800587, 9780774800594","4002808, 502770461",cn 77002108,,,YES,YES,YES,YES,YES,YES,YES,,,YES,,YES,YES,YES,YES,MEMORIAL-428 TORONTO-258 LAC-45 UBC-112 CALGARY-262 UALBERTA-28 CONCORDIA-44 LAVAL-482 MANITOBA-357 MANITOBA-896 MCGILL-675 QUEENS-798 WILFRIDLAURIER-444 QUEENS-403,14,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,3
1780,minorityandthestatetravellersinbritaininthetwentiethcentury-tayl-2008,A minority and the state :,Travellers in Britain in the twentieth century /,"Taylor, Becky",,,,2008,2008.,,Manchester ;;New York :;New York :;Vancouver :,,"Manchester University Press ;;Distributed exclusively in the USA  by Palgrave ;;Distributed exclusively in Canada by UBC Press,",,"ix, 246 pages","071907567X, 9780719075674",181601625,2009292177,,,,,,,,,YES,,,,,,,,,MEMORIAL-147,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1781,mischiefmakingmichaelnicollyahgulanaasartandtheseriousnessofplay-leve-2021,Mischief making :,"Michael Nicoll Yahgulanaas, art, and the seriousness of play /","Levell, Nicola,",,1967-,,2021,,[2021];©2021,,"Vancouver, BC :",,"UBC Press,","167 pages, 1 unnumbered page :","0774867361, 9780774867368",1243351181,,,,,,YES,,,,,,,,,YES,,,,TORONTO-2 LAC-1668,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2
1782,misplaceddistrustpolicynetworksandtheenvironmentinfrancetheunitedstatesandc-mont-2003,Misplaced distrust :,"policy networks and the environment in France, the United States, and Canada /","Montpetit, Éric,",,1970-,,2003,c2003.,,Vancouver :,,"UBC Press,",,"xii, 154 p.","0774809086, 0774809094, 9780774809085, 9780774809092","52325380, 300936320",,YES,YES,,YES,YES,YES,YES,YES,YES,,YES,YES,YES,YES,YES,YES,YES,ATHABASCA-277 BROCK-235 MEMORIAL-862 TORONTO-145 TORONTO-1606 LAC-601 UBC-985 UALBERTA-539 CONCORDIA-324 LAVAL-483 MANITOBA-246 MCGILL-676 QUEENS-143 REGINA-249 WILFRIDLAURIER-672 OTTAWA-54 OTTAWA-638,17,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,3
1783,misrecognizedmaterialistssocialmovementsincanadianconstitutionalpolitics-jame-2006,Misrecognized materialists :,social movements in Canadian constitutional politics /,"James, Matt,",,1965-,,2006,c2006.,,Vancouver :,,"UBC Press,",,"xii, 170 p.","0774811684, 0774811692, 9780774811682, 9780774811699","70130717, 174099162",,,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,BROCK-644 MEMORIAL-1015 TORONTO-968 LAC-763 UBC-1086 CALGARY-720 UALBERTA-688 CONCORDIA-424 LAVAL-484 MANITOBA-131 MCGILL-677 MONTREAL-19 QUEENS-618 REGINA-364 WILFRIDLAURIER-692 OTTAWA-44,16,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,3
1784,missioninvisibleracereligionandnewsatthedawnofthe911era-peri-2013,Mission invisible :,"race, religion, and news at the dawn of the 9/11 era /","Perigoe, Ross,",,,,2013,,,,,,,"xiv, 315 pages","0774826479, 9780774826471",,,,YES,YES,YES,YES,,,YES,YES,,YES,,YES,YES,YES,,,TORONTO-1791 BROCK-280 MEMORIAL-934 TORONTO-1641 LAC-1207 CALGARY-999 UALBERTA-1091 CONCORDIA-764 MCGILL-678 REGINA-510 OTTAWA-1161,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,3
1786,mixedblessingsindigenousencounterswithchristianityincanada--2013,Mixed blessings : Indigenous encounters with Christianity in Canada   /,,,,,,2013,2016.,,Vancouver :,,"UBC Press,",,"vii, 226 p.  :",9780774829403,,,,YES,YES,YES,YES,,YES,YES,YES,YES,,YES,,YES,YES,,YES,CALGARY-1573 BROCK-1177 MEMORIAL-1469 TORONTO-1281 LAC-1312 CALGARY-530 UALBERTA-1137 CONCORDIA-852 MANITOBA-51 MCGILL-679 MONTREAL-643 QUEENS-758 WILFRIDLAURIER-633,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,3
1788,mixedraceamnesiaresistingtheromanticizationofmultiraciality-maht-2014,Mixed race amnesia :,resisting the romanticization of multiraciality /,"Mahtani, Minelle,",,1971-,,2014,,[2014],,"Vancouver, BC :",,"UBC Press,","x, 278 pages","0774827726, 0774827734, 0774827742, 0774827750, 9780774827720, 9780774827737, 9780774827744, 9780774827751","875520859, 932001860",,,YES,YES,YES,YES,,,YES,YES,YES,YES,YES,YES,YES,,,,LAC-1271 CONCORDIA-816 CONCORDIA-1117 MCGILL-644 BROCK-774 MEMORIAL-1263 TORONTO-1268 TORONTO-1991 LAC-1236 CALGARY-427 CONCORDIA-785 MONTREAL-619 QUEENS-857 REGINA-611 OTTAWA-1006,11,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,3
1789,mobilizingmetaphorartcultureanddisabilityactivismincanada--2016,Mobilizing metaphor :,"art, culture, and disability activism in Canada /",,,,,2016,,[2016];©2016,,Vancouver ;;Toronto :,,"UBC Press,","xiv, 349 pages :","0774832797, 0774832800, 9780774832793, 9780774832809, 9780774832816, 9780774832823, 9780774832830","948562504, 972844172, 1034789833",,,YES,YES,YES,YES,YES,YES,,YES,,,,,YES,,,,BROCK-185 MEMORIAL-193 TORONTO-434 LAC-1342 CALGARY-441 CONCORDIA-880 LAVAL-485 MANITOBA-606,8,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,3
1790,mobilizingnaturetheenvironmentalhistoryofwarandmilitarizationinmodernfrance-pear-2012,Mobilizing nature :,the environmental history of war and militarization in modern France /,"Pearson, Chris,",,1979-,,2012,2012.,,"Manchester, UK ;;New York, NY :;Vancouver :",,"Manchester University Press ;;Distributed in Canada exclusively by UBC Press,",,"xiv, 336 pages :","0719084393, 9780719084393","782105704, 815512544",,,,,,,,,,YES,,,,,,,,,MEMORIAL-1125,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
