ID,TITLE_AUTHOR_DATE_COMBINED_NORMALIZED,TITLE,TITLE_REMAINDER,AUTHOR,AUTHOR_QUALIFIER,AUTHOR_DATE,EDITION,BEGIN_PUBLICATION_DATE,PUBDATE_260,PUBDATE_264,PUBPLACE_260,PUBPLACE_264,PUBLISHER_260,PUBLISHER_264,EXTENT,ASSOCIATED_ISBNS,ASSOCIATED_OCLC_NUMBERS,LCCN,ATHABASCA,BROCK,CALGARY,CONCORDIA,LAC,LAVAL,MANITOBA,MCGILL,MEMORIAL,MONTREAL,OTTAWA,QUEENS,REGINA,TORONTO,UALBERTA,UBC,WILFRID_LAURIER,ALL_SCHOOLS,TITLE_MATCH_COUNT,ATHABASCA_RETENTION,BROCK_RETENTION,MEMORIAL_RETENTION,TORONTO_RETENTION,LAC_RETENTION,UBC_RETENTION,CALGARY_RETENTION,UALBERTA_RETENTION,CONCORDIA_RETENTION,LAVAL_RETENTION,MANITOBA_RETENTION,MCGILL_RETENTION,MONTREAL_RETENTION,QUEENS_RETENTION,REGINA_RETENTION,WILFRID_LAURIER_RETENTION,OTTAWA_RETENTION,RETENTIONS_APPLIED
57,consequencesofoffshoreoilandgasnorwayscotlandandnewfoundland--1977,"Consequences of offshore oil and gas - Norway, Scotland, and Newfoundland /",,,,,,1977,1977.,,St. John's :,,"Institute of Social and Economic Research, Memorial University of Newfoundland,",,"xvii, 264 p. :","0919666183, 9780919666184",3688967,,,YES,YES,YES,YES,,,YES,YES,,YES,YES,,YES,YES,YES,,TORONTO-22 BROCK-42 MEMORIAL-101 CALGARY-106 QUEENS-33 OTTAWA-17 TORONTO-121 LAC-14 UBC-87 UALBERTA-7 CONCORDIA-11 MCGILL-14,11,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3
60,cornerwindowsandculdesacstheremarkablestoryofnewfoundlandsfirstgardensuburb-shar-2021,Corner windows and cul-de-sacs :,the remarkable story of Newfoundland's first garden suburb /,"Sharpe, Christopher A.","(Christopher Andrew),",1947-,,2021,,2021.,,"St. John's, Newfoundland and Labrador :",,"Memorial University Press,","xii, 363 pages :","1990445012, 9781990445019, 9781990445026, 9781990445033",1276806896,2021392627,,YES,YES,,YES,,,,YES,,,YES,,YES,,,,BROCK-122 MEMORIAL-327 TORONTO-1 LAC-137 CALGARY-99 QUEENS-201,6,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3
61,cowsdontknowitssundayagriculturallifeinstjohns-murr-2002,Cows don't know it's Sunday :,agricultural life in St. John's /,"Murray, Hilda Chaulk,",,1934-,,2002,c2002.,,"St. John's, Nfld. :",,"ISER Books,",,343 pages :,"0919666531, 9780919666535","47238585, 50684805",,,YES,YES,YES,YES,,,YES,YES,,,YES,,,YES,,,MEMORIAL-312 LAC-85 CALGARY-75 UALBERTA-68 CONCORDIA-68 MCGILL-82 BROCK-16 QUEENS-186,6,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,3
63,craftsmanclientcontractsinterpersonalrelationsinanewfoundlandfishingcommuni-chia-1970,Craftsman-client contracts; interpersonal relations in a Newfoundland fishing community,,"Chiaramonte, Louis J.",,,,1970,[c1970],,"[St. John's, Newfoundland]:",,"Institute of Social and Economic Research, Memorial University of Newfoundland,",,"62, [1] p.:",,"1164943, 925943898",,,YES,YES,YES,,,YES,,YES,,YES,YES,,YES,YES,YES,YES,BROCK-32 MEMORIAL-258 TORONTO-161 UBC-92 CALGARY-108 UALBERTA-104 CONCORDIA-101 MANITOBA-68 QUEENS-11 WILFRIDLAURIER-36 OTTAWA-20,11,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,3
64,creatingauniversitythenewfoundlandexperience--2019,Creating a university :,the Newfoundland experience /,,,,,2019,,2019.,,"St. John's, Newfoundland and Labrador :",,"ISER Books,",360 pages,"1894725522, 9781894725521, 9781894725583",1084476926,2019393550,,YES,,,YES,,,YES,YES,,,,,,,,,BROCK-112 MEMORIAL-124 LAC-128 MCGILL-110,4,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,3
65,culturalsequenceinnorthernlabrador-tuck-1971,A cultural sequence in Northern Labrador.,,"Tuck, James A.",,,,1971,[1971].,,[St. John's] :,,"Institute of Social and Economic Research, Memorial University of Newfoundland,",,6 leaves.,,456455202,,,,,,,,,,YES,,,,,,,,,MEMORIAL-87,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
66,danglinglinesthefisheriescrisisandthefutureofcoastalcommunitiesthenorwegian-jent-1993,Dangling lines :,the fisheries crisis and the future of coastal communities : the Norwegian experience /,"Jentoft, Svein,",,1948-,,1993,c1993.,,St. John's. Nfld. :,,"Institute of Social and Economic Research, Memorial University of Newfoundland,",,"x, 164 p., [9] p. of plates :","091966685X, 9780919666856","28850243, 300015511",,,YES,YES,YES,YES,YES,,YES,YES,,YES,YES,,YES,YES,YES,,BROCK-74 MEMORIAL-171 TORONTO-72 LAC-61 UBC-50 CALGARY-55 UALBERTA-55 CONCORDIA-51 LAVAL-3 MCGILL-59 QUEENS-164 OTTAWA-50,12,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3
67,decayoftradeaneconomichistoryofthenewfoundlandsaltfishtrade19351965-alex-1977,The decay of trade :,"an economic history of the Newfoundland saltfish trade, 1935-1965 /","Alexander, David,",,1939-1980.,,1977,c1977.,,St. John's :,,"Institute of Social and Economic Research, Memorial University of Newfoundland,",,"x, 173 p.","0919666167, 9780919666160","3801946, 300365117",78316785,YES,YES,YES,YES,YES,,YES,YES,YES,YES,YES,YES,,YES,YES,YES,YES,ATHABASCA-7 BROCK-7 MEMORIAL-241 TORONTO-175 LAC-15 UBC-15 CALGARY-34 UALBERTA-9 CONCORDIA-12 MANITOBA-27 MANITOBA-47 MCGILL-15 MONTREAL-1 QUEENS-14 WILFRIDLAURIER-43 OTTAWA-12,16,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3
68,democracycookbookrecipestorenewgovernanceinnewfoundlandandlabrador--2017,The democracy cookbook :,recipes to renew governance in Newfoundland and Labrador /,,,,,2017,,[2017];©2017,,"St. John's, NL :",,"ISER Books,",392 pages :,"1894725441, 9781894725446, 9781894745439",1016396312,,,YES,,,YES,,,YES,YES,,YES,,,,,,,BROCK-107 MEMORIAL-323 LAC-114 MCGILL-105 OTTAWA-19,5,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,3
69,despitethislossessaysonculturememoryandidentityinnewfoundlandandlabrador--2010,Despite this loss :,"essays on culture, memory, and identity in Newfoundland and Labrador /",,,,,2010,c2010.,,"St. John's, NL :",,"Iser Books,",,274 p. :,"1894725093, 9781894725095",643663077,,,YES,YES,YES,YES,,YES,YES,YES,,YES,YES,,,YES,YES,,BROCK-99 MEMORIAL-7 LAC-99 UBC-83 CALGARY-3 UALBERTA-83 CONCORDIA-79 MANITOBA-52 MCGILL-93 QUEENS-94 OTTAWA-57,11,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,3
70,diaryofbishopedwardfeildin1844-feil-2010,The diary of Bishop Edward Feild in 1844 /,,"Feild, Edward,",,1801-1876.,,2010,c2010.,,"St. John's, NL :",,"ISER Books,",,"[v], 116 p.","1894725107, 9781894725101","663714207, 9781894725101",,,YES,YES,YES,YES,,,YES,YES,,YES,YES,,YES,YES,YES,,BROCK-18 MEMORIAL-217 TORONTO-47 TORONTO-101 LAC-100 UBC-81 CALGARY-102 UALBERTA-82 CONCORDIA-80 MCGILL-94 QUEENS-192 OTTAWA-45,12,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3
71,differencesinvalueorientationsanewfoundlandstudyandsomebroadimplicationsfor-kitc-1967,Differences in value-orientations :,"a Newfoundland study, and some broad implications for schools /","Kitchen, Hubert William.",,,,1967,1967.,,"St. John's, Nfld. :",,"The Institute of Social and Economic Research, Memorial University of Newfoundland,",,34 pages,,456635500,,,,,,,,,,YES,,,,,,,,,MEMORIAL-289,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
72,dimensionsofconflictinaneskimocommunity-moye-1970,The dimensions of conflict in an Eskimo community.,,"Moyer, David S.",,,,1970,1970.,,St. John's :,,"[Institute of Social and Economic Research] Memorial University of Newfoundland,",,11 leaves.,,70485326,,,,,,,,,,YES,,,,,,YES,,,MEMORIAL-15 UALBERTA-112,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
73,direstraitsthedilemmasofafisherythecaseofdigbyneckandtheislands-davi-1991,Dire straits :,the dilemmas of a fishery : the case of Digby Neck and the Islands /,"Davis, Anthony,",,1950-,,1991,1991.,,"St. John's, Nfld. :",,"Institute of Social and Economic Research, Memorial University of Newfoundland,",,"xvi, 114 p. :","0919666647, 9780919666641","24218421, 1131438237",,,YES,YES,YES,YES,YES,YES,YES,YES,,YES,YES,,YES,YES,YES,,BROCK-65 MEMORIAL-254 TORONTO-157 LAC-52 UBC-41 CALGARY-37 UALBERTA-77 CONCORDIA-42 LAVAL-44 MANITOBA-11 MCGILL-49 QUEENS-158 OTTAWA-61 LAC-121,13,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3
74,earthisflatanexposeoftheglobularisthoax-ferr-2019,The Earth is flat! :,an exposé of the globularist hoax /,"Ferrari, Leo C.",,,,2019,,2019.,,"St. John's, Newfoundland and Labrador :",,"ISER Books,",295 pages :,"189472559X, 9781894725590",1122743184,2019396269,,YES,YES,YES,YES,,,YES,YES,,,YES,,YES,,,,BROCK-115 MEMORIAL-225 TORONTO-5 LAC-131 CALGARY-129 CONCORDIA-92 MCGILL-113 QUEENS-101,8,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3
75,economicchangeandbehavioralchoicetheprocessesofdecisionmakinginanewfoundlan-brit-1973,Economic change and behavioral choice :,the processes of decision making in a Newfoundland island community /,"Britan, Gerald M.",,,,1973,1973.,,[St. John's?] :,,"Institute of Social and Economic Research, Memorial University of Newfoundland?,",,111 leaves,,456433524,,,,,,,,,,YES,,,,,,,,,MEMORIAL-69,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
76,economicimpactofmemorialuniversityofnewfoundlandabenefitcostapproach-feeh-1995,The economic impact of Memorial University of Newfoundland: a benefit-cost approach /,,"Feehan, James.",,,,1995,1995.,,"[St. John's, Nfld.] :",,"Institute of Social and Economic Research, Memorial University of Newfoundland,",,"81 pages, 2 unnumbered pages.",,"59625422, 978048287",,,,,,,,,,YES,,,,,YES,,,,MEMORIAL-66 TORONTO-60,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
77,economicissuesrelatedtotaxationofoffshoreoilprojectshiberniaasacasestudy-lock-1992,Economic issues related to taxation of offshore oil projects :,Hibernia as a case study /,"Locke, Wade.",,,,1992,1992.,,St. John's :,,"Institute of Social and Economic Research, Memorial University of Newfoundland,",,32 pages,0889012032,228928515,,,,,,,,,,YES,,,,,,,,,MEMORIAL-173,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
78,economicliberalisationandcaribbeandevelopmentproceedingsofapaneldiscussion-best-1993,Economic liberalisation and Caribbean development :,proceedings of a panel discussion /,"Best, Lloyd.",,,,1993,1993.,,"St. Augustine, Trinidad & Tobago",,"Institute of Social and Economic Research :;Institute of International Relations,",,"iv, 48 p.",9764000487,29990184,,,,YES,,,,,,,,,,,YES,,,,TORONTO-178 CALGARY-56,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2
79,economicrecoveryandsocialconflictinthenewnewfoundlandthecaseofconsumptiveou-mcgr-1998,Economic recovery and social conflict in the 'New Newfoundland' :,the case of consumptive outdoor tourism /,"McGrath, Darrin Michael,",,1966-,,1998,c1998.,,"St. John's, NF",,"Institute of Social and Economic Research, Memorial University of Newfoundland,",,48 pages,,39905139,,,,,,,,,,YES,,,YES,,YES,,,,MEMORIAL-12 TORONTO-106 QUEENS-85,3,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,3
80,elderlywhitesingrahamstownasurveyoftheirsocioeconomiccharacteristicshousing-watt-1962,Elderly whites in Grahamstown :,"a survey of their socio-economic characteristics, housing needs, and preferences /","Watts, Hilstan Lett,",,1929-,,1962,1962.,,"Grahamstown, South Africa :",,"Institute of Social and Economic Research,",,"ii, 30 leaves",,6773002,79101774,,,,,,,,YES,,,,,,,,,,MCGILL-22 ,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
81,employmentinthenewfoundlandandlabradorfishery-cart-1993,Employment in the Newfoundland and Labrador fishery /,,"Carter, Beverley A.",,,,1993,1993.,,"[St. John's, N.L. :",,"Institute of Social and Economic Research, Memorial University of Newfoundland],",,51 pages :,,995587354,,,,,,,,,,YES,,,,,,,,,MEMORIAL-278,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
82,enclosingthecommonsindividualtransferablequotasinthenovascotiafishery-apos-2002,Enclosing the commons :,individual transferable quotas in the Nova Scotia fishery /,"Apostle, Richard A.",,,,2002,2002.,,"St. John's, Nfld. :",,"ISER Books,",,176 p. :,"0919666876, 9780919666870",48686632,,,YES,YES,YES,YES,,YES,YES,YES,,,YES,,,,YES,,BROCK-90 MEMORIAL-316 LAC-83 UBC-68 CALGARY-122 CONCORDIA-65 MANITOBA-37 MCGILL-79 QUEENS-89,9,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,3
83,eskimoadoption-guem-1970,Eskimo adoption /,,"Guemple, D. Lee,",,,,1970,1970.,,"St. John's, Nfld. :",,"Institute of Social and Economic Research, Memorial University of Newfoundland,",,196 pages,,59730405,,,,,,,,,,YES,,,,,,,,,MEMORIAL-133,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
84,eskimobandsandthedpcamphypothesis-guem-1970,Eskimo bands and the 'D P Camp' hypothesis.,,"Guemple, D. Lee,",,1930-,,1970,1970.,,St. John's :,,"Institute of Social and Economic Research, Memorial University of Newfoundland,",,99 leaves.,,70487148,,,,,,,,,,YES,,,,,,YES,,,MEMORIAL-191 UALBERTA-113,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
85,eskimoboatmanagementonsouthamptonisland-moye-1969,Eskimo boat management on Southampton Island.,,"Moyer, David S.",,,,1969,1969.,,St. John's :,,"[Institute of Social and Economic Research], Memorial University of Nfld.,",,13 leaves.,,456458364,,,,,,,,,,YES,,,,,,,,,MEMORIAL-286,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
86,eskimoemotionalexpression-brig-1969,Eskimo emotional expression.,,"Briggs, Jean L.,",,1929-2016.,,1969,1969],,[St. John's :,,"Institute of Social and Economic Research, Memorial University of Newfoundland,",,19 leaves.,,456458348,,,,,,,,,,YES,,,,,,,,,MEMORIAL-88,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
87,examinationoftheequalizationprotectionprovidedundertheatlanticandthenovasco-lock-1991,An examination of the equalization protection provided under the Atlantic and the Nova Scotia accords /,,"Locke, Wade.",,,,1991,1991,,"[St. John's, Nfld.] :",,"Institute of Social and Economic Research, Memorial University of Newfoundland,",,"26 pages, 24 unnumbered pages",0889011699,229016636,,,,,,,,,,YES,,,,,,,,,MEMORIAL-256,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
88,extraordinaryordinarymanthelifestoryofedgarhouse-hous-2015,An extraordinary ordinary man :,the life story of Edgar House /,"House, J. D.","(John Douglas),",1944-,,2015,,2015.;©2015.,,"St. John's, Newfoundland and Labrador :",,"Institute of Social and Economic Research,",310 pages :,"1894725263, 9781894725262","923568593, 9781894725262",2015513574,,YES,YES,YES,YES,,,YES,YES,,,YES,,YES,,,,BROCK-104 MEMORIAL-219 TORONTO-44 LAC-111 CALGARY-48 CONCORDIA-85 MCGILL-103 QUEENS-196,8,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3
89,familialandcontractualfeaturesinasouthlabradorvillage-joli-1960,Familial and contractual features in a South Labrador village.,,"Jolin, Pierre.",,,,1960,196-],,[St. John's :,,"Institute of Social and Economic Research, Memorial University of Newfoundland,",,6 leaves.,,456417682,,,,,,,,,,YES,,,,,,,,,MEMORIAL-58,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
90,familiesmobilityandwork--2022,"Families, mobility, and work /",,,,,,2022,,[2022];©2022,,"St. John's, NL :",,"Memorial University Press,","xi, 535 pages :","1990445047, 9781990445040",1336964371,,,,,,YES,,,,,,,,,,,,,LAC-141,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
91,familygroupdecisionmakingnewrolesforoldpartnersinresolvingfamilyviolenceimp-burf-1996,Family group decision making:,new roles for 'old' partners in resolving family violence : implementation report summary /,"Burford, Gale.",,,,1996,1996.,,"St. John's, Nfld. :",,"Memorial University of Newfoundland, Institute of Social and Economic Research,",,"50, [1] p. :","0919666914, 9780919666917",51934484,,,,,,YES,,YES,,YES,,,YES,,YES,,YES,YES,MEMORIAL-80 TORONTO-103 LAC-86 UBC-60 MANITOBA-13 QUEENS-82 WILFRIDLAURIER-63,7,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3
92,familylifeimpactsofoffshoreoilandgasemployment--1989,Family life impacts of offshore oil and gas employment /,,,,,,1989,1989.,,[St. John's] :,,"Institute of Social and Economic Research, Memorial University of Newfoundland,",,212 pages.,,"456349816, 22379014",,,,,,,,,,YES,,,YES,,YES,,,,MEMORIAL-41 TORONTO-7 QUEENS-67,3,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,3
93,familynamesoftheislandofnewfoundland-sear-1998,Family names of the island of Newfoundland /,,"Seary, E. R.",,,Corrected ed. /,1998,[1998].,,"St. John's, Nfld. :;Montreal :",,"J.R. Smallwood Centre for Newfoundland Studies, Memorial University of Newfoundland ;;McGill-Queen's University Press,",,"liv, 573 p.",0773517820,43937051,,,,,,,,YES,,,,,,,,YES,,,UALBERTA-114 MANITOBA-57,2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2
94,finalreportoftheecoresearchprojectsustainabilityinachangingcoldoceancoastal-omme-1998,"""Final report of the eco-research project """"sustainability in a changing cold-ocean coastal environment"""" /""",,"Ommer, Rosemary.",,,,1998,1998.,,"St. John's, Nfld. :",,"Institute of Social and Economic Research, Memorial University of Newfoundland,",,208 pages :,"0919666523, 9780919666528",46474938,,,,,,YES,,YES,YES,YES,,,YES,,YES,YES,YES,,MEMORIAL-266 TORONTO-140 LAC-81 UBC-66 UALBERTA-62 MANITOBA-9 MCGILL-77 QUEENS-88,8,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3
95,findingoursealegslinkingfisherypeopleandtheirknowledgewithscienceandmanagae--2000,Finding our sea legs :,linking fishery people and their knowledge with science and managaement /,,,,,2000,,2000.,,"St. John's, N.B. :",,"ISER Books,",318 pages :,"0919666981, 9780919666986",44264877,,,YES,,,YES,,YES,YES,YES,,,YES,,,,YES,,BROCK-86 LAC-79 UBC-64 MCGILL-75 QUEENS-183 MEMORIAL-109 MANITOBA-21,7,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,3
97,fisheriesprojectbrief-hurw-1968,Fisheries project brief /,,"Hurwitz, Nathan.",,,,1968,[1968?].,,"[St. John's, Nfld.] :",,"Institute of Social and Economic Research, Memorial University of Newfoundland,",,18 leaves,,456481946,,,,,,,,,,YES,,,,,,,,,MEMORIAL-177,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
98,fishermanloggermerchantminersocialchangeandindustrialisminthreenewfoundland-phil-1966,"Fisherman, logger, merchant, miner :",social change and industrialism in three Newfoundland communities /,"Philbrook, Tom,",,1934-,,1966,1966.,,"St. John's, Nfld. :",,"Institute of Social and Economic Research, Memorial University of Newfoundland,",,"vii, 212 p.","0919666221, 9780919666221","214986535, 2930391, 639711092, 726187959",,,YES,YES,,YES,,YES,YES,YES,YES,,YES,,YES,YES,YES,,BROCK-49 MEMORIAL-276 TORONTO-54 LAC-92 UBC-96 UBC-105 CALGARY-19 UALBERTA-92 MANITOBA-61 MCGILL-88 MONTREAL-20 QUEENS-8,12,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3
99,fishermenofstshoresleadersincontextapapertobepresentedtoaresearchcolloquium-neme-1971,The fishermen of St. Shores :,"leaders in context.  A paper to be presented to a research colloquium on the community aspects of political development with special reference to Newfoundland.  Mar. 4-6, 1971.","Nemec, Thomas F.",,,,1971,[1971],,[St. John's] :,,"Institute of Social and Economic Research, Memorial University of Newfoundland,",,11 leaves.,,456416467,,,,,,,,,,YES,,,,,,,,,MEMORIAL-155,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
100,fishingfortruthasocialogicalanalysisofnortherncodstockassessmentsfrom1977to-finl-1994,Fishing for truth :,a socialogical analysis of northern cod stock assessments from 1977 to 1990 /,"Finlayson, Alan Christopher,",,1951-,,1994,1994.,,"St. John's, NF :",,"Institute of Social and Economic Research, Memorial University of Newfoundland,",,"x, 176 p.",0919666795,30976808,,YES,YES,YES,YES,YES,YES,YES,YES,YES,,YES,YES,YES,YES,YES,YES,,UALBERTA-57 ATHABASCA-22 BROCK-13 MEMORIAL-129 TORONTO-14 LAC-65 UBC-55 UBC-73 CALGARY-52 CONCORDIA-55 LAVAL-4 MANITOBA-31 MCGILL-63 QUEENS-166 REGINA-35 OTTAWA-48,16,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3
102,fishingmeasuresacritiqueofdeskboundreason-bano-2021,Fishing measures :,a critique of desk-bound reason /,"Banoub, Daniel,",,,,2021,,2021.,,"St. John's, Newfoundland and Labrador :",,"Memorial University Press,","xiii, 263 pages :","1894725972, 9781894725972, 9781894725989, 9781894725996",1281895226,2021392628,,YES,YES,,YES,,,,YES,,,,,,,,,BROCK-121 MEMORIAL-127 LAC-138 CALGARY-100,4,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,3
103,fishversusoilresourcesandruraldevelopmentinnorthatlanticsocieties--1986,Fish versus oil :,resources and rural development in North Atlantic societies /,,,,,1986,c1986.,,"St. John's, Nfld. :",,"Institute of Social and Economic Research, Memorial University,",,"xii, 197 p. :","0919666485, 9780919666481","16046089, 77445436",,,YES,YES,,YES,YES,YES,YES,YES,,YES,YES,,YES,YES,YES,YES,BROCK-54 MEMORIAL-277 TORONTO-115 LAC-37 UBC-29 CALGARY-83 UALBERTA-39 LAVAL-1 MANITOBA-19 MCGILL-36 QUEENS-54 WILFRIDLAURIER-49 OTTAWA-40,13,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3
104,folksongsandfolkrevivaltheculturalpoliticsofkennethpeacockssongsofthenewfou-kear-2008,Folksongs and folk revival :,the cultural politics of Kenneth Peacock's Songs of the Newfoundland outports /,"Kearney Guigné, Anna,",,1953-,,2008,c2008.,,"St. John's, NL :",,"ISER, Institute of Social and Economic Research,",,"x, 331 p. :","1894725069, 9781894725064","85832809, 9781894725064, 1131655426",,,YES,YES,YES,YES,YES,,YES,YES,,YES,YES,,YES,YES,YES,,BROCK-17 MEMORIAL-313 TORONTO-26 TORONTO-129 LAC-90 UBC-79 CALGARY-60 UALBERTA-81 CONCORDIA-77 LAVAL-50 MCGILL-86 QUEENS-190 OTTAWA-26,13,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3
105,foodfuturesgrowingasustainablefoodsystemfornewfoundlandandlabrador--2018,Food futures :,growing a sustainable food system for Newfoundland and Labrador /,,,,,2018,,2018.,,"St. John's, Newfoundland and Labrador :",,"ISER Books,","xvii, 428 pages :","189472545X, 9781894725453, 9781894725460",1035241103,,,YES,YES,,YES,,,YES,YES,,,,,YES,YES,,,BROCK-110 MEMORIAL-324 TORONTO-10 LAC-116 CALGARY-89 UALBERTA-89 MCGILL-107,7,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3
106,forestersscriberememberingthenewfoundlandforestrycompaniesthroughthefirstwo-kell-2020,The foresters' scribe :,remembering the Newfoundland Forestry Companies through the First World War letters of Regimental Quartermaster Sergeant John A. Barrett /,"Kelly, Ursula A.","(Ursula Anne),",1956-,,2020,,2020.,,"St. John's, NL :",,"ISER Books,","xix, 333 pages :","1894725735, 9781894725736, 9781894725842, 9781894725859, 9781894725866",1198928275,,,YES,YES,YES,YES,,,,YES,,,YES,,YES,,,,BROCK-22 MEMORIAL-326 TORONTO-4 LAC-135 CALGARY-97 CONCORDIA-95 QUEENS-100,7,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3
107,frenchvisitorstonewfoundlandananthologyofnineteenthcenturytravelwritings--2013,French visitors to Newfoundland :,an anthology of nineteenth-century travel writings /,,,,,2013,,©2013;2013.,,"St. John's, NL :",,"ISER Books,","x, 299 pages :","0986537845, 0991671538, 1894725131, 9780986537844, 9780991671533, 9781894725132","858716766, 856726873, 9781894725132",,,YES,YES,,YES,,YES,YES,YES,,,,,YES,YES,,,BROCK-102 MEMORIAL-186 TORONTO-28 LAC-105 CALGARY-42 UALBERTA-87 MANITOBA-53 MCGILL-97 TORONTO-127,8,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3
109,friendsrelationsandenemiesinsavagesociety-ridi-1969,"Friends, relations and enemies in savage society.",,"Ridington, Robin.",,,,1969,1969.,,[St. John's] :,,"Institute of Social and Economic Research, Memorial University of Newfoundland,",,12 leaves.,,456331217,,,,,,,,,,YES,,,,,,,,,MEMORIAL-93,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
110,fromthepaleolithictotheneolithictheemergenceoftheterritorialcommunityinnort-ben--1967,From the paleolithic to the neolithic :,the emergence of the territorial community in northern Labrador.,"Ben-Dor, Shmuel,",,1934-,,1967,1967?],,[St. John's :,,"Institute of Social and Economic Research, Memorial University of Newfoundland,",,32 leaves :,,456416094,,,,,,,,,,YES,,,,,,,,,MEMORIAL-154,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
111,fromtrapstodraggersdomesticcommodityproductioninnorthwestnewfoundland185019-sinc-1985,From traps to draggers :,"domestic commodity production in Northwest Newfoundland, 1850-1982 /","Sinclair, Peter R.,",,1947-,,1985,1985.,,"St. John's, Nfld. :",,"Institute of Social and Economic Research,",,"ix, 171 p., [10] p. of plates :","0919666477, 9780919666474","13068125, 1131622629",,,YES,YES,YES,YES,YES,YES,YES,YES,,YES,YES,YES,YES,YES,YES,YES,BROCK-52 MEMORIAL-215 TORONTO-64 LAC-31 UBC-26 CALGARY-76 UALBERTA-30 CONCORDIA-26 LAVAL-46 MANITOBA-45 MCGILL-31 QUEENS-136 REGINA-17 WILFRIDLAURIER-24 OTTAWA-72,15,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3
112,gatheringourvoiceswomenoffishingcommunitiesspeakproceedingsofworkshopswests-robb-1995,Gathering our voices :,"women of fishing communities speak : proceedings of workshops : West St. Modest, Labrador, June 9-10, 1995 : Quirpon, Newfoundland, June 12-13, 1995 /","Robbins, Nancy E.,",,,,1995,,[1995],,"[St. John's, Newfoundland and Labrador] :",,"Institute of Social and Economic Research, Memorial University of Newfoundland,",28 pages,,995616150,,,,,,,,,,YES,,,,,,,,,MEMORIAL-179,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
