ID,TITLE_AUTHOR_DATE_COMBINED_NORMALIZED,TITLE,TITLE_REMAINDER,AUTHOR,AUTHOR_QUALIFIER,AUTHOR_DATE,EDITION,BEGIN_PUBLICATION_DATE,PUBDATE_260,PUBDATE_264,PUBPLACE_260,PUBPLACE_264,PUBLISHER_260,PUBLISHER_264,EXTENT,ASSOCIATED_ISBNS,ASSOCIATED_OCLC_NUMBERS,LCCN,ATHABASCA,BROCK,CALGARY,CONCORDIA,LAC,LAVAL,MANITOBA,MCGILL,MEMORIAL,MONTREAL,OTTAWA,QUEENS,REGINA,TORONTO,UALBERTA,UBC,WILFRID_LAURIER,ALL_SCHOOLS,TITLE_MATCH_COUNT,ATHABASCA_RETENTION,BROCK_RETENTION,MEMORIAL_RETENTION,TORONTO_RETENTION,LAC_RETENTION,UBC_RETENTION,CALGARY_RETENTION,UALBERTA_RETENTION,CONCORDIA_RETENTION,LAVAL_RETENTION,MANITOBA_RETENTION,MCGILL_RETENTION,MONTREAL_RETENTION,QUEENS_RETENTION,REGINA_RETENTION,WILFRID_LAURIER_RETENTION,OTTAWA_RETENTION,RETENTIONS_APPLIED
67,employmentlaw-berg-1987,Employment law /,,"Berger, Sara.",,,,1987,[1987].,,"Athabasca, AB :",,"Athabasca University,",,24 p.,,70504153,,,,,,,,,,,,,,,,YES,,,UALBERTA-123,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
68,english308nativeliteratureincanada-mcgr-1993,"English 308, native literature in Canada.",,"McGrath, Robin.",,,,1993,c1993.,,"[Athabasca, Alberta] :",,"Athabasca University,",,158 pages :,,"53543005, 53543011",,,,,,,,,,YES,,,,,,,,,MEMORIAL-46 MEMORIAL-47 MEMORIAL-18,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
70,ethnohistorianinrupertslandunfinishedconversations-brow-2017,An ethnohistorian in Rupert's Land :,unfinished conversations /,"Brown, Jennifer S. H.,",,"1940-,",,2017,,©2017.,,"Edmonton, Alberta :",,AU Press.,"viii, 360 pages :","1771991712, 1771991720, 9781771991711, 9781771991728, 9781771991735","974527899, 967713669",,YES,YES,YES,YES,YES,,,YES,YES,,YES,YES,,YES,YES,,,ATHABASCA-122 BROCK-62 MEMORIAL-67 TORONTO-88 LAC-117 CALGARY-51 UALBERTA-87 CONCORDIA-42 MCGILL-10 QUEENS-48 OTTAWA-2,11,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,3
71,evolutionofwholesalingincanada1800present-mayo-2006,The evolution of wholesaling in Canada :,(1800 - present) /,"Mayo, Michael C.",,,,2006,2006.,,"Athabasca, Alberta :",,"Athabasca University Press,",,"vi, 203 leaves :",,884008755,,,YES,,,,,,,,,,,,,,,,BROCK-1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
72,expansivediscoursesurbansprawlincalgary19451978-fora-2008,Expansive discourses :,"urban sprawl in Calgary, 1945-1978 /","Foran, Max.",,,,2008,c2009.,,Edmonton :,,"AU Press,",,276 p. :,9781897425138,,,YES,YES,YES,,YES,YES,YES,YES,,YES,YES,YES,YES,YES,YES,YES,,TORONTO-35 CALGARY-83 ATHABASCA-12 BROCK-9 TORONTO-73 LAC-17 UBC-10 CALGARY-62 UALBERTA-10 LAVAL-7 MANITOBA-7 MCGILL-19 MONTREAL-4 QUEENS-11 REGINA-5 OTTAWA-23,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,3
75,familiarandforeignidentityiniranianfilmandliterature--2015,Familiar and foreign :,identity in Iranian film and literature /,,,,,2015,,©2015.,,"Edmonton, Alberta :",,AU Press.,264 pages :,"1927356865, 9781927356869, 9781927356876, 9781927356883",914400146,,YES,YES,YES,,YES,,,YES,,,,,,YES,,,,ATHABASCA-100 BROCK-43 TORONTO-116 LAC-105 CALGARY-39 MCGILL-20,6,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,3
76,familylaw-berg-1987,Family law /,,"Berger, Sara.",,,,1987,[1987].,,"Athabasca, AB :",,"Athabasca University,",,31 p.,,70504193,,,,,,,,,,,,,,,,YES,,,UALBERTA-128,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
77,farmwomansfinancialguide-irel-1987,A farm woman's financial guide /,,"Ireland, Bonnie Reineberg.",,,,1987,[1987].,,"Athabasca, AB :",,"Athabasca University,",,20 p.,,70504128,,,,,,,,,,,,,,,,YES,,,UALBERTA-120,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
78,filmandthecitytheurbanimaginaryincanadiancinema-meln-2014,Film and the city :,the urban imaginary in Canadian cinema /,"Melnyk, George,",,,,2014,,2014.,,Edmonton :,,"AU Press,","x, 309 pages :","1927356598, 1927356601, 9781927356593, 9781927356609","854889972, 922635829",,YES,,YES,,YES,YES,,YES,YES,,YES,,YES,YES,,,,ATHABASCA-89 MEMORIAL-58 TORONTO-11 LAC-86 CALGARY-114 LAVAL-8 MCGILL-21 REGINA-43 OTTAWA-53,9,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,3
79,financialaccountinganintroductiontodecisionmaking-daud-2000,Financial accounting :,an introduction to decision making /,"Dauderis, Henry.",,,3rd ed.,2000,c2000.,,"Athabasca, Alta. :",,"Athabasca University,",,"xxvi, 791 p. :",0919737323,43282383,,,,,,,,,,,,,,,,YES,,,UALBERTA-136,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
80,findingrefugeincanadanarrativesofdislocation--2021,Finding refuge in Canada :,narratives of dislocation /,,,,,2021,,[2021];©2021,,"Edmonton, AB :",,"AU Press,","vii, 187 pages :","1771993014, 9781771993012, 9781771993029, 9781771993036, 9781771993043",1164505520,2020448133,,,,,YES,,,,YES,,,,YES,YES,,,,MEMORIAL-74 TORONTO-2 LAC-154 REGINA-61,4,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,3
81,finestblendgraduateeducationincanada--2020,The finest blend :,graduate education in Canada /,,,,,2020,,©2020.,,"Edmonton, Alberta :",,AU Press.,"xii, 311 pages :","1771992778, 9781771992770","1130767174, 57348453",,YES,,YES,,YES,,,,,,,,YES,,,,,ATHABASCA-144 LAC-151 CALGARY-99 REGINA-59,4,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,3
82,firstathabascauniversity-hugh-1980,The first Athabasca University /,,"Hughes, L. J.","(Laurie James),",1937-,1st ed.,1980,c1980.,,"[Edmonton, Alta. :",,"Athabasca University],",,"vii, 155 p.",,15921212,,,,,,,,,,,,,,,,YES,,,UALBERTA-97,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
83,flexiblepedagogyflexiblepracticenotesfromthetrenchesofdistanceeducation--2011,"Flexible pedagogy, flexible practice :",notes from the trenches of distance education /,,,,,2011,c2011.,,Edmonton :,,"AU Press,",,"xi, 348 p.","1926836200, 1926836219, 1926836626, 9781926836201, 9781926836218, 9781926836621",741399570,,YES,YES,YES,YES,YES,,YES,YES,YES,,YES,,YES,YES,YES,YES,,ATHABASCA-55 BROCK-26 MEMORIAL-28 TORONTO-28 LAC-57 UBC-44 CALGARY-105 UALBERTA-53 CONCORDIA-20 MANITOBA-34 MCGILL-22 REGINA-22 OTTAWA-73,13,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,3
84,foodpromotionconsumptionandcontroversy--2016,"Food promotion, consumption, and controversy /",,,,,,2016,,,,"©2016.;Edmonton, Alberta :",,AU Press.,"viii, 291 pages :","1771990252, 1771990260, 1771990279, 9781771990257, 9781771990264, 9781771990271","921572810, 9781771990257",,YES,YES,YES,,YES,,,YES,,,,,YES,YES,,,,ATHABASCA-109 BROCK-50 TORONTO-27 LAC-106 CALGARY-121 MCGILL-23 REGINA-50,7,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,3
85,frombrickstobrainstheembodiedcognitivescienceoflegorobots-daws-2010,From bricks to brains :,the embodied cognitive science of LEGO robots /,"Dawson, Michael Robert William,",,1959-,,2010,c2010.,,Edmonton :,,"AU Press,",,"[15], 332 p. :","1897425783, 9781897425787, 9781897425794",606119122,,YES,,YES,,YES,,,YES,,,YES,,,YES,YES,,,ATHABASCA-38 TORONTO-15 TORONTO-108 LAC-35 CALGARY-2 UALBERTA-33 MCGILL-24 OTTAWA-46,8,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,3
86,fromturtleislandtogaza-grou-2019,From Turtle Island to Gaza /,,"Groulx, David A.,",,1969-,,2019,,©2019.,,"Edmonton, Alberta :",,AU Press.,80 pages :,"1771992611, 9781771992619",1085349001,,YES,YES,YES,,YES,,,,,,,,,YES,,,,ATHABASCA-137 BROCK-75 TORONTO-118 LAC-139 CALGARY-97,5,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,3
87,gamedaygangsterscrimeanddevianceincanadianfootball-foge-2013,Game-day gangsters :,crime and deviance in Canadian football /,"Fogel, Curtis,",,1983-,,2013,,2013.;© 2013.,,Edmonton :,,"AU Press,","xi, 161 pages.","1927356539, 1927356547, 1927356555, 9781927356531, 9781927356548, 9781927356555","829739958, 930488258",,YES,YES,YES,,YES,,YES,YES,,YES,YES,,,YES,YES,,,ATHABASCA-80 BROCK-38 TORONTO-14 LAC-81 CALGARY-30 UALBERTA-79 MANITOBA-52 MCGILL-25 MONTREAL-20 OTTAWA-11,10,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,3
88,genderdifferencesinmanagementastudyofprofessionalstaffinregistrarsofficesin-brin-1990,Gender differences in management :,a study of professional staff in registrars' offices in Canadian universities /,"Brindley, Jane E.",,,,1990,[1990],,"Athabasca, Alta. :",,"Athabasca University,",,28 p.,,28326410,,,,,,,,,,,,,,,,YES,,,UALBERTA-129,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
89,geology200introductoryphysicalgeologystudyguide-till-1997,Geology 200 introductory physical geology :,study guide /,"Tilley, Barbara.",,,,1997,c1997.,,"Athabasca, Alta. :",,"Athabasca University,",,156 p. :,,236081587,,,,,,,,,,,,,,,,YES,,,UALBERTA-140,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
90,glossaryofeconomictermsfromstudyguidetoaccompanyeconomicsfirstcanadianediti-bing-1990,Glossary of economic terms :,"from Study guide to accompany Economics, first Canadian edition /","Bingham, Robert C.",,,,1990,c1990.,,[Edmonton] :,,"Athabasca University,",,130 p.,,819330446,,,,,,,,,,,,,,,,YES,,,UALBERTA-142,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
91,goodlandsameditationandhistoryonthegreatplains-kaye-2010,Goodlands :,a meditation and history on the Great Plains /,"Kaye, Frances W.,",,,,2010,2011.,,"Edmonton, AB :",,"AU Press,",,377 p.,9781897425985,,,YES,YES,YES,,YES,,YES,YES,YES,,YES,,,YES,YES,YES,,TORONTO-52 CALGARY-85 ATHABASCA-50 BROCK-25 MEMORIAL-16 TORONTO-58 LAC-50 UBC-47 UALBERTA-45 MANITOBA-44 MCGILL-26 OTTAWA-70,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,3
94,grievingforpigeonstwelvestoriesoflahore-ahma-2022,Grieving for pigeons :,twelve stories of Lahore /,"Aḥmad, Zubair,",,,,2022,,[2022],,"Athabasca, Alberta :",,"Athabasca University Press,","xxiii, 167 pages","1771992816, 9781771992817",1130763414,,,,,,YES,,,,,,,,,,,,,LAC-148,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
95,hardtimereformingthepenitentiaryinnineteenthcenturycanada-mcco-2012,Hard time :,reforming the penitentiary in nineteenth-century Canada /,"McCoy, Ted,",,1978-,,2012,c2012.,,Edmonton :,,"AU Press,",,"x, 339 p.","1926836960, 9781926836966","780360628, 9781926836966, 880799804",,YES,YES,YES,YES,YES,,,YES,YES,YES,,YES,YES,YES,YES,YES,,ATHABASCA-63 BROCK-31 MEMORIAL-34 TORONTO-98 TORONTO-128 LAC-67 UBC-56 CALGARY-108 UALBERTA-62 CONCORDIA-22 MCGILL-27 MONTREAL-17 QUEENS-41 REGINA-30,14,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,3
96,healthandsafetyincanadianworkplaces-fost-2016,Health and safety in Canadian workplaces /,,"Foster, Jason,",,1970-,,2016,,©2016.,,"Edmonton, Alberta :",,AU Press.,"ix, 261 pages","1771991836, 9781771991834",951835395,,YES,YES,,,YES,,,,,,YES,,,YES,,,,ATHABASCA-113 BROCK-58 TORONTO-129 LAC-113 OTTAWA-75,5,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,3
97,historyofcanadianlabour--1983,History of Canadian labour.,,,,,,1983,c1983.,,[Athabasca] :,,"Athabasca University,",,v. :,,70450428,,,,,,,,,,,,,,,,YES,,,UALBERTA-117,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
98,hobohemiaandthecrucifixionmachinerivalimagesofanewworldin1930svancouver-mcca-2012,Hobohemia and the crucifixion machine :,rival images of a new world in 1930s Vancouver /,"McCallum, Todd.",,,,2012,2012.,,Edmonton :,,"AU Press,",,,"1926836286, 9781926836287",905094671,,YES,,YES,,YES,,,YES,,,YES,,,YES,,,,CALGARY-112 ATHABASCA-96 TORONTO-182 LAC-75 MCGILL-28 OTTAWA-58,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,3
100,hotthespianactiontenpremiereplaysfromwalterdaleplayhouse--2008,Hot thespian action! :,ten premiere plays from Walterdale Playhouse /,,,,,2008,2008.,,Edmonton :,,"AU Press,",,"xiv, 569 p. :","1897425260, 9781897425268",244651817,,YES,YES,YES,YES,YES,,,YES,,,,YES,,YES,YES,YES,,ATHABASCA-8 BROCK-5 TORONTO-173 LAC-12 UBC-18 CALGARY-123 UALBERTA-6 CONCORDIA-3 MCGILL-29 QUEENS-9,10,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,3
104,howcanadianscommunicateivmediaandpolitics--2012,How Canadians communicate IV :,media and politics /,,,,,2012,c2012.,,"Edmonton, AB :",,"AU Press,",,"x, 390 p. :","1926836812, 9781926836812",800355461,,YES,YES,YES,YES,YES,YES,YES,YES,,,,,,YES,YES,YES,,TORONTO-62 UBC-60 UALBERTA-60 ATHABASCA-64 BROCK-30 LAC-72 CALGARY-16 CONCORDIA-26 LAVAL-17 MANITOBA-4 MCGILL-43 TORONTO-124,3,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,3
105,howcanadianscommunicatevsports--2016,How Canadians communicate V :,sports /,,,,,2016,c2016.,,"Edmonton, AB :",,"AU Press,",,389 pages :,"0887558127, 9780887558122",,,,,,,,,,,,,,,,YES,,,,TORONTO-134,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
106,iconbrandmyththecalgarystampede--2008,"Icon, brand, myth :",the Calgary Stampede /,,,,,2008,c2008.,,Edmonton :,,"AU Press,",,"xiv, 354 p. :","1897425031, 1897425058, 9781897425039, 9781897425053",222517712,2008426809,YES,YES,YES,,YES,,YES,YES,YES,,YES,,,YES,YES,YES,,ATHABASCA-4 BROCK-3 MEMORIAL-56 TORONTO-10 TORONTO-59 LAC-5 UBC-1 CALGARY-56 UALBERTA-7 MANITOBA-11 MCGILL-31 OTTAWA-22 CALGARY-132,12,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,3
108,imaginingheadsmashedinaboriginalbuffalohuntingonthenorthernplains-brin-2008,Imagining Head-Smashed-In :,Aboriginal buffalo hunting on the northern Plains /,"Brink, Jack.",,,,2008,c2008.,,Edmonton :,,"AU Press,",,"xviii, 342 p. :","1897425007, 1897425008, 189742504X, 1897425090, 9781897425008, 9781897425046, 9781897425091",190776455,2008472771,YES,YES,YES,YES,YES,,YES,YES,YES,,YES,YES,YES,YES,YES,YES,YES,ATHABASCA-1 BROCK-14 MEMORIAL-60 TORONTO-95 TORONTO-121 LAC-3 UBC-5 CALGARY-60 UALBERTA-3 CONCORDIA-1 MANITOBA-27 MCGILL-32 QUEENS-8 REGINA-1 WILFRIDLAURIER-2 OTTAWA-17 CALGARY-131,16,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,3
110,imperfection-gran-2012,Imperfection /,,"Grant, Patrick.",,,,2012,c2012.,,Edmonton :,,"AU Press,",,"xii, 227 p.","1926836758, 1926836766, 1926836774, 9781926836751, 9781926836768, 9781926836775",779683223,,YES,,YES,,YES,,,YES,YES,,,YES,YES,YES,YES,YES,,ATHABASCA-61 MEMORIAL-31 TORONTO-50 TORONTO-107 LAC-66 UBC-55 CALGARY-20 UALBERTA-57 MCGILL-33 QUEENS-42 REGINA-27,11,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,3
112,importanceofbeingmonogamousmarriageandnationbuildinginwesterncanadato1915-cart-2008,The importance of being monogamous :,marriage and nation building in Western Canada to 1915 /,"Carter, Sarah,",,,1st ed.,2008,2008.,,Edmonton :;Athabasca :,,"University of Alberta Press ;;AU Press,",,"xv, 383 pages :","0888644906, 9780888644909, 9781897425190",185022639,,,,YES,,,YES,YES,,,YES,,YES,,YES,YES,,YES,CALGARY-134 TORONTO-143 CALGARY-55 UALBERTA-139 LAVAL-32 MANITOBA-73 MONTREAL-1 QUEENS-3 WILFRIDLAURIER-1,8,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,3
113,incometaxacomputerassistedlearningcourseforthecontinuinglegaleducationprogr--1990,Income tax :,a computer assisted learning course for the Continuing Legal Education Program.,,,,,1990,1990?],,"[Athabasca, Alta. :",,"Athabasca University,",,267 p.,,70304030,,,,,,,,,,,,,,,,YES,,,UALBERTA-105,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
114,interrogatingmotherhood-ross-2016,Interrogating motherhood /,,"Ross, Lynda Rachelle,",,1950-,,2016,,©2016.,,"Edmonton, Alberta :",,AU Press.,"ix, 163 pages :","1771991437, 9781771991438, 9781771991445, 9781771991452",953746577,,YES,YES,YES,,YES,,YES,YES,,,,,,YES,YES,,,ATHABASCA-119 BROCK-57 TORONTO-57 LAC-114 CALGARY-47 UALBERTA-88 MANITOBA-17 MCGILL-34,8,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,3
115,introductiontocanadianpoliticaleconomybookofreadings--1987,Introduction to Canadian political economy :,book of readings /,,,,,1987,c1987.,,"Athabasca, Alberta :",,"Athabasca University,",,159 p.,,49881742,,,,,,,,,,,,,,,,YES,,,UALBERTA-134,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
116,inuitway--1984,The Inuit way /,,,,,,1984,c1984.,,"[Athabasca, Alta.] :",,"Athabasca University,",,4 v. :,,70413856,,,,,,,,,,,,,,,,YES,,,UALBERTA-111,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
117,invisiblesightthemixeddescentfamiliesofsouthernnewzealand-wanh-2010,In/visible sight :,the mixed-descent families of Southern New Zealand /,"Wanhalla, Angela,",,1976-,,2010,2010.,,Edmonton :,,"AU Press, Athabasca University,",,208 p. :,"1897425864, 9781897425862","480914470, 3188810, 652430419",,YES,,YES,YES,YES,YES,YES,,YES,,YES,,YES,,,YES,,ATHABASCA-26 MEMORIAL-48 LAC-30 UBC-30 CALGARY-104 CONCORDIA-10 LAVAL-10 MANITOBA-39 REGINA-13 OTTAWA-44,10,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,3
118,issuesinthemanagementofdistanceeducation-murg-1989,Issues in the management of distance education /,,"Murgatroyd, Stephen.",,,,1989,1989.,,"Athabasca, AB :",,"Athabasca University,",,19 p.,,70512000,,,,,,,,,,,,,,,,YES,,,UALBERTA-131,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
119,kajsmokosmowhatwearewhenweare-lipu-2018,Kaj smo ko smo =,What we are when we are /,"Lipuš, Cvetka,",,1966-,,2018,,©2018.,,"Edmonton, Alberta :",,AU Press.,"ix, 92 pages","1771992492, 9781771992497",,,YES,YES,YES,,YES,,,,,,,,,YES,YES,,,ATHABASCA-134 UALBERTA-93 BROCK-73 TORONTO-96 LAC-136 CALGARY-139,2,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,3
120,kindnesscolderthantheelements-nobl-2011,The kindness colder than the elements /,,"Noble, Charles,",,1945-,,2011,c2011.,,Edmonton :,,"AU Press,",,168 p. :,"1926836243, 1926836251, 1926836642, 9781926836249, 9781926836256, 9781926836645",745900446,,YES,,YES,,YES,,,,,,YES,YES,,YES,YES,YES,,ATHABASCA-53 QUEENS-39 TORONTO-100 LAC-58 UBC-45 CALGARY-15 UALBERTA-51 OTTAWA-71,8,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,3
122,kiyampoems-mcil-2012,Kiyâm :,poems /,"McIlwraith, Naomi L.",,,,2012,2012.,,Edmonton :,,"AU Press,",,"xiii, 163 p.","1926836693, 1926836707, 1926836715, 9781926836690, 9781926836706, 9781926836713",777304429,,YES,,YES,,YES,,YES,,,,YES,YES,,YES,YES,YES,,ATHABASCA-62 TORONTO-46 LAC-64 UBC-53 UBC-67 CALGARY-21 UALBERTA-58 MANITOBA-14 QUEENS-43 OTTAWA-1,10,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,3
123,labourrelationsandthecanadiancharterofrightsandfreedoms-khan-1988,Labour relations and the Canadian Charter of Rights and Freedoms /,,"Khan, A. N.",(Anwar Naseer),,,1988,1988.,,"Athabasca, Alta. :",,"Athabasca University,",,51 pages,,421581649,,,,,,,YES,,,,,,,,,,,,LAVAL-11,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
124,languageschools--1994,Language schools.,,,,,,1994,c1994.,,"Athabasca, Alta. :",,"Athabasca University Press,",,v.,,1082481477,cn 98301656,,,,,YES,,,,,,,,,,,,,LAC-138 ,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
125,languageschoolsthecanadianguidetolearningvacationsaroundtheworld-busc-1994,Language schools :,the Canadian guide to learning vacations around the world /,"Busch, Vicky.",,,,1994,1994.,,"Athabasca, AB :",,"Athabaska University Press,",,174 pages.,"0204797721, 0919737110",,,,,,,,,,,,,,,,,,YES,,UBC-76,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
126,lawisnotforkidsalegalrightsguideforcanadianchildrenandteens-leci-2019,The law is (not) for kids :,a legal rights guide for Canadian children and teens /,"Lecic, Ned,",,1979-,,2019,,©2019.,,"Edmonton, Alberta :",,AU Press.,"xiii, 289 pages","1771992379, 9781771992374, 9781771992381, 9781771992398","1032357071, 1154479326",,YES,,,YES,YES,,,,,YES,,,,YES,YES,,,ATHABASCA-139 TORONTO-43 LAC-131 UALBERTA-94 CONCORDIA-45 MONTREAL-27,6,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,3
127,laysofmariedefrance-mari-2013,The lays of Marie de France /,,"Marie,",,active 12th century.,,2013,c2013.,,Edmonton :,,"AU Press,",,"xi, 147 p.","1927356350, 9781927356357",818734791,,YES,,,,,,,,,,YES,,,YES,YES,YES,,ATHABASCA-81 TORONTO-146 UBC-72 UALBERTA-77 OTTAWA-9,5,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,3
128,learningatadistanceaworldperspective--1982,Learning at a distance :,a world perspective /,,,,,1982,1982.,,"Edmonton, Alta. :",,"Athabasca University ;;International Council for Correspondence Education,",,342 p. :,"0919737005, 9780919737006","8921088, 300927868",,,,,,,YES,,,,,YES,,,,YES,,,UALBERTA-98 LAVAL-12 OTTAWA-69,3,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,3
129,learninginvirtualworldsresearchandapplications--2016,Learning in virtual worlds :,research and applications /,,,,,2016,,©2016.,,"Edmonton, Alberta :",,AU Press.,"xxvii, 319 pages :","177199133X, 1771991348, 1771991356, 9781771991339, 9781771991346, 9781771991353","930542375, 9781771991339",,YES,YES,YES,,YES,,,YES,,,,,,,,,,ATHABASCA-108 BROCK-48 LAC-107 CALGARY-42 MCGILL-35,5,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,3
130,leavingiranbetweenmigrationandexile-gold-2015,Leaving Iran :,between migration and exile /,"Goldin, Farideh,",,1953-,,2015,,©2015.,,"Edmonton, Alberta :",,AU Press.,291 pages :,"1771991372, 9781771991377","913812368, 9781771991377",,YES,,YES,,YES,,,,,,,,,YES,,,,ATHABASCA-104 TORONTO-87 LAC-101 CALGARY-118,4,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,3
131,legalliteracyanintroductiontolegalstudies-zari-2014,Legal literacy :,an introduction to legal studies /,"Zariski, Archie M.,",,"1949-,",,2014,,,,Edmonton :;©2014.,,AU Press.,"xiii, 206 pages","192735644X, 9781927356449","870916862, 1131463907",,YES,,,,YES,YES,YES,YES,,,,,,,YES,,,ATHABASCA-94 LAC-94 UALBERTA-81 LAVAL-13 MANITOBA-58 MCGILL-36,6,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,3
132,lettersfromthelostamemoirofdiscovery-wald-2009,Letters from the lost :,a memoir of discovery /,"Waldstein Wilkes, Helen.",,,,2009,c2010.,,Edmonton :,,"Athabasca University Press,",,"xv, 280 p. :",9781897425534,,,YES,,,,YES,,,YES,,,YES,YES,,YES,YES,YES,,TORONTO-136 ATHABASCA-27 TORONTO-115 LAC-26 UBC-2 UALBERTA-23 MCGILL-37 QUEENS-21 OTTAWA-36,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,3
134,lettersofvincentvangoghacriticalstudy-gran-2014,The letters of Vincent van Gogh :,a critical study /,"Grant, Patrick,",,,,2014,,,,"Edmonton, Alberta :",,AU Press.,"xiv, 239 pages :","1927356741, 192735675X, 1927356768, 9781927356746, 9781927356753, 9781927356760",870916834,,YES,YES,,,YES,,,YES,,,,,YES,YES,,,,ATHABASCA-90 BROCK-41 TORONTO-170 LAC-93 MCGILL-80 REGINA-44,6,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,3
136,liberalismsurveillanceandresistanceindigenouscommunitiesinwesterncanada1877-smit-2013,"Liberalism, surveillance, and resistance : indigenous communities in Western Canada, 1877-1927 :  /",,"Smith, Keith D.",,,,2013,"2010, c2009.",,Edmonton :,,"AU Press,",,"xi, 324 p.  :",9781897425398,,,YES,YES,YES,,YES,YES,YES,YES,YES,,YES,YES,,YES,YES,YES,YES,ATHABASCA-17 BROCK-15 MEMORIAL-54 TORONTO-163 TORONTO-164 LAC-20 UBC-26 CALGARY-68 UALBERTA-14 LAVAL-14 MANITOBA-41 MCGILL-38 QUEENS-13 WILFRIDLAURIER-6 OTTAWA-27 UBC-13 CALGARY-130,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,3
138,lightfromancientcampfiresarchaeologicalevidencefornativelifewaysonthenorthe-peck-2010,Light from ancient campfires :,archaeological evidence for Native lifeways on the northern plains /,"Peck, Trevor Richard.",,,,2010,c2011.,,Edmonton :,,"AU Press,",,"xvi, 508 pages :","1897425961, 9781897425961",664424313,2010674474,YES,YES,YES,YES,YES,YES,YES,YES,YES,,YES,YES,,YES,YES,YES,YES,MEMORIAL-20 TORONTO-29 TORONTO-31 ATHABASCA-41 BROCK-23 LAC-44 UBC-31 CALGARY-7 UALBERTA-37 CONCORDIA-16 LAVAL-15 MANITOBA-2 MCGILL-39 QUEENS-30 WILFRIDLAURIER-13 OTTAWA-59 CALGARY-86,16,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,3
